amfi_code,date,nav,daily_return
118633,2022-06-27,53.1304,-0.0094320450888669
118633,2022-06-28,52.4255,-0.0132673572945056
118633,2022-06-29,52.4818,0.0010739048745362
118633,2022-06-30,51.7291,-0.0143421147902701
118633,2022-07-01,51.1663,-0.0108797562687152
118633,2022-07-04,51.5355,0.0072156868876585
118633,2022-07-05,51.469,-0.0012903726557421
118633,2022-07-06,52.0827,0.0119236822164798
118633,2022-07-07,51.5588,-0.0100590023174682
118633,2022-07-08,51.5427,-0.0003122648316096
118633,2022-07-11,51.7513,0.00404712985544
118633,2022-07-12,51.2463,-0.0097582089725283
118633,2022-07-13,51.7414,0.0096611852953285
118633,2022-07-14,52.0018,0.0050327204134408
118633,2022-07-15,51.2954,-0.0135841451642059
118633,2022-07-18,51.3048,0.0001832522994265
118633,2022-07-19,51.5063,0.0039275077575589
118633,2022-07-20,51.2654,-0.0046770977530904
118633,2022-07-21,50.6268,-0.0124567447050056
118633,2022-07-22,50.7774,0.0029747090473819
118633,2022-07-25,51.8041,0.0202196252663586
118633,2022-07-26,51.6542,-0.0028935933642316
118633,2022-07-27,52.4011,0.014459617998149
118633,2022-07-28,52.0815,-0.0060991086064987
118633,2022-07-29,52.2075,0.0024192851588376
118633,2022-08-01,52.591,0.0073456878800937
118633,2022-08-02,52.6143,0.000443041585062
118633,2022-08-03,52.5034,-0.0021077919881097
118633,2022-08-04,52.868,0.006944312177878
118633,2022-08-05,53.785,0.0173450858742527
118633,2022-08-08,53.9556,0.0031718880728828
118633,2022-08-09,53.7383,-0.0040273854799129
118633,2022-08-10,53.6761,-0.0011574612520307
118633,2022-08-11,54.9106,0.0229990628976397
118633,2022-08-12,55.0043,0.0017064100556176
118633,2022-08-15,54.7449,-0.0047159949313053
118633,2022-08-16,54.2229,-0.009535134779678
118633,2022-08-17,53.3842,-0.0154676345234209
118633,2022-08-18,53.5833,0.0037295679245918
118633,2022-08-19,53.9214,0.0063098017479326
118633,2022-08-22,53.7608,-0.0029784093142981
118633,2022-08-23,53.7814,0.0003831788217436
118633,2022-08-24,53.2566,-0.0097580204308552
118633,2022-08-25,53.3466,0.0016899313887857
118633,2022-08-26,53.6012,0.0047725628249972
118633,2022-08-29,53.3764,-0.0041939359566577
118633,2022-08-30,54.206,0.0155424494720515
118633,2022-08-31,53.8351,-0.006842415968712
118633,2022-09-01,53.9977,0.0030203343172021
118633,2022-09-02,54.4313,0.0080299716469405
118633,2022-09-05,54.4223,-0.0001653460417075
118633,2022-09-06,54.3599,-0.0011465888064267
118633,2022-09-07,53.7069,-0.0120125312960474
118633,2022-09-08,54.3817,0.0125644935753135
118633,2022-09-09,54.3283,-0.0009819479714684
118633,2022-09-12,54.6146,0.0052698133385362
118633,2022-09-13,54.9679,0.0064689661738801
118633,2022-09-14,54.6924,-0.0050120161039443
118633,2022-09-15,54.6253,-0.0012268615017807
118633,2022-09-16,55.3005,0.0123605728481124
118633,2022-09-19,54.7866,-0.009292863536496
118633,2022-09-20,55.8533,0.019470089401423
118633,2022-09-21,55.5162,-0.0060354535900295
118633,2022-09-22,54.97,-0.0098385696427348
118633,2022-09-23,55.0626,0.0016845552119337
118633,2022-09-26,56.1745,0.0201933798985154
118633,2022-09-27,55.2642,-0.0162048616365076
118633,2022-09-28,55.224,-0.0007274148544628
118633,2022-09-29,55.4851,0.004728016804288
118633,2022-09-30,55.5302,0.0008128308320611
118633,2022-10-03,55.7463,0.003891576115339
118633,2022-10-04,55.423,-0.005799488037771
118633,2022-10-05,55.159,-0.0047633653898201
118633,2022-10-06,55.1153,-0.0007922551170252
118633,2022-10-07,54.597,-0.0094039223228394
118633,2022-10-10,54.6036,0.0001208857629539
118633,2022-10-11,54.4448,-0.0029082331567882
118633,2022-10-12,54.2476,-0.0036220171623368
118633,2022-10-13,54.4292,0.0033476135349768
118633,2022-10-14,53.5899,-0.0154200318946448
118633,2022-10-17,53.5093,-0.0015040147490478
118633,2022-10-18,54.6423,0.0211738893986652
118633,2022-10-19,54.1494,-0.0090204841304264
118633,2022-10-20,54.795,0.0119225697791665
118633,2022-10-21,54.8497,0.0009982662651701
118633,2022-10-24,54.587,-0.0047894519021981
118633,2022-10-25,53.9827,-0.0110704013776173
118633,2022-10-26,54.0772,0.0017505608278207
118633,2022-10-27,54.803,0.0134215528910519
118633,2022-10-28,54.6434,-0.0029122493294162
118633,2022-10-31,54.6326,-0.0001976450952906
118633,2022-11-01,55.15,0.0094705359071323
118633,2022-11-02,55.3446,0.0035285584768811
118633,2022-11-03,54.6107,-0.0132605529717443
118633,2022-11-04,54.6865,0.0013880063797022
118633,2022-11-07,55.4493,0.0139485979172191
118633,2022-11-08,55.4599,0.0001911656233712
118633,2022-11-09,54.163,-0.0233844633690287
118633,2022-11-10,54.3768,0.0039473441279103
118633,2022-11-11,54.3097,-0.0012339821394419
118633,2022-11-14,53.4682,-0.0154944696803701
118633,2022-11-15,52.7094,-0.0141916129587306
118633,2022-11-16,53.1921,0.0091577593370442
118633,2022-11-17,52.8769,-0.0059256919730562
118633,2022-11-18,52.4825,-0.0074588336305645
118633,2022-11-21,52.4931,0.0002019720859334
118633,2022-11-22,52.2226,-0.0051530582114601
118633,2022-11-23,52.2957,0.0013997771079952
118633,2022-11-24,52.2292,-0.0012716150658658
118633,2022-11-25,51.706,-0.0100173849111224
118633,2022-11-28,51.5,-0.00398406374502
118633,2022-11-29,51.7282,0.0044310679611649
118633,2022-11-30,51.774,0.0008853971334783
118633,2022-12-01,51.7633,-0.0002066674392552
118633,2022-12-02,52.6825,0.0177577550117553
118633,2022-12-05,53.0506,0.0069871399421062
118633,2022-12-06,53.4785,0.0080658842689809
118633,2022-12-07,53.4279,-0.0009461746309263
118633,2022-12-08,53.5593,0.0024593891955326
118633,2022-12-09,53.3836,-0.0032804760331072
118633,2022-12-12,53.7787,0.0074011494166748
118633,2022-12-13,53.7541,-0.0004574301721684
118633,2022-12-14,53.8874,0.0024798108423356
118633,2022-12-15,53.9916,0.0019336616723018
118633,2022-12-16,54.0108,0.0003556108728024
118633,2022-12-19,55.4572,0.0267798292193413
118633,2022-12-20,55.1606,-0.0053482685746846
118633,2022-12-21,54.8612,-0.0054277872249396
118633,2022-12-22,55.2265,0.0066586221227389
118633,2022-12-23,54.9657,-0.0047223706010701
118633,2022-12-26,54.853,-0.0020503695941286
118633,2022-12-27,54.3579,-0.0090259420633329
118633,2022-12-28,54.6223,0.0048640583981354
118633,2022-12-29,54.894,0.0049741589057947
118633,2022-12-30,54.7699,-0.0022607206616387
118633,2023-01-02,55.1447,0.0068431748095212
118633,2023-01-03,54.2764,-0.0157458468356885
118633,2023-01-04,53.9669,-0.0057022941831071
118633,2023-01-05,53.9139,-0.0009820834622704
118633,2023-01-06,53.3869,-0.0097748447060962
118633,2023-01-09,52.597,-0.0147957645040261
118633,2023-01-10,52.4815,-0.0021959427343766
118633,2023-01-11,52.8309,0.0066575841010643
118633,2023-01-12,53.4592,0.0118926613023817
118633,2023-01-13,53.2293,-0.0043004758769304
118633,2023-01-16,53.6022,0.0070055401818172
118633,2023-01-17,53.9318,0.0061490013469596
118633,2023-01-18,54.5427,0.0113272688840351
118633,2023-01-19,54.4025,-0.002570463141722
118633,2023-01-20,53.5741,-0.0152272413951565
118633,2023-01-23,53.6349,0.0011348767408132
118633,2023-01-24,53.1849,-0.0083900594575547
118633,2023-01-25,52.8739,-0.0058475243913216
118633,2023-01-26,52.7609,-0.0021371603002615
118633,2023-01-27,52.6306,-0.0024696318675382
118633,2023-01-30,52.7235,0.0017651328314707
118633,2023-01-31,53.0788,0.0067389304579552
118633,2023-02-01,52.9343,-0.0027223674988884
118633,2023-02-02,53.1467,0.0040125211819179
118633,2023-02-03,53.1811,0.00064726502304
118633,2023-02-06,53.6493,0.0088038795737581
118633,2023-02-07,53.5878,-0.001146333689349
118633,2023-02-08,53.5782,-0.0001791452532106
118633,2023-02-09,53.4291,-0.0027828482479815
118633,2023-02-10,53.3802,-0.000915231587281
118633,2023-02-13,53.04,-0.0063731495947936
118633,2023-02-14,52.6559,-0.0072417043740572
118633,2023-02-15,53.0448,0.007385687074003
118633,2023-02-16,52.5676,-0.008996169275782
118633,2023-02-17,52.4469,-0.0022960911283755
118633,2023-02-20,52.9459,0.0095143850256165
118633,2023-02-21,52.8087,-0.0025913243518383
118633,2023-02-22,53.2236,0.0078566599821618
118633,2023-02-23,52.9742,-0.0046858912211874
118633,2023-02-24,52.5124,-0.008717451136591
118633,2023-02-27,51.8057,-0.013457773782954
118633,2023-02-28,52.436,0.0121666148705643
118633,2023-03-01,51.9397,-0.009464871462354
118633,2023-03-02,52.3101,0.0071313465422402
118633,2023-03-03,51.8775,-0.0082699134583952
118633,2023-03-06,52.5109,0.0122095320707436
118633,2023-03-07,53.5705,0.0201786676670938
118633,2023-03-08,52.8068,-0.0142559804369942
118633,2023-03-09,52.331,-0.009010203231402
118633,2023-03-10,52.7162,0.0073608377443579
118633,2023-03-13,52.9826,0.0050534750228581
118633,2023-03-14,53.3744,0.0073948805834369
118633,2023-03-15,53.1324,-0.0045340088132138
118633,2023-03-16,54.0999,0.0182092282674977
118633,2023-03-17,54.1842,0.0015582283885922
118633,2023-03-20,53.6334,-0.0101653249471247
118633,2023-03-21,53.5414,-0.0017153490175897
118633,2023-03-22,53.0034,-0.0100482990732405
118633,2023-03-23,53.7801,0.0146537769275179
118633,2023-03-24,53.4954,-0.0052937796694316
118633,2023-03-27,53.756,0.0048714468907606
118633,2023-03-28,53.5609,-0.0036293623037428
118633,2023-03-29,53.2985,-0.0048990961690337
118633,2023-03-30,52.4352,-0.0161974539621189
118633,2023-03-31,52.7397,0.0058071677041375
118633,2023-04-03,53.375,0.0120459539967046
118633,2023-04-04,52.9729,-0.0075334894613582
118633,2023-04-05,52.2829,-0.0130255281474113
118633,2023-04-06,52.6817,0.0076277329681406
118633,2023-04-07,51.9492,-0.0139042589741789
118633,2023-04-10,52.538,0.0113341495152956
118633,2023-04-11,52.1476,-0.0074308119837069
118633,2023-04-12,51.6693,-0.0091720424334005
118633,2023-04-13,51.8093,0.002709539320254
118633,2023-04-14,51.3636,-0.0086027026035866
118633,2023-04-17,51.0707,-0.0057024819132615
118633,2023-04-18,51.2568,0.0036439680677962
118633,2023-04-19,50.1963,-0.0206899377253358
118633,2023-04-20,50.9549,0.0151126676667403
118633,2023-04-21,51.0009,0.0009027591065824
118633,2023-04-24,50.4486,-0.0108292206608119
118633,2023-04-25,50.0239,-0.0084184694917203
118633,2023-04-26,50.4893,0.0093035529017131
118633,2023-04-27,50.7838,0.0058329190541361
118633,2023-04-28,51.4353,0.0128288942536793
118633,2023-05-01,51.1529,-0.0054903927847217
118633,2023-05-02,51.3133,0.0031356970963523
118633,2023-05-03,51.5333,0.0042873874804387
118633,2023-05-04,51.877,0.0066694739129844
118633,2023-05-05,52.4224,0.0105133296065693
118633,2023-05-08,52.1187,-0.0057933249908437
118633,2023-05-09,52.0931,-0.0004911864647428
118633,2023-05-10,51.8403,-0.0048528499935691
118633,2023-05-11,51.843,5.208303192705266e-05
118633,2023-05-12,52.1902,0.0066971432980342
118633,2023-05-15,51.461,-0.0139719717494855
118633,2023-05-16,51.9937,0.0103515283418511
118633,2023-05-17,51.5005,-0.0094857646214828
118633,2023-05-18,51.3876,-0.0021922117260998
118633,2023-05-19,51.9813,0.011553370852112
118633,2023-05-22,52.1588,0.0034146895133442
118633,2023-05-23,52.3422,0.0035161851883094
118633,2023-05-24,51.8267,-0.0098486498465864
118633,2023-05-25,51.3782,-0.0086538405879595
118633,2023-05-26,51.8332,0.0088558960804387
118633,2023-05-29,51.5912,-0.0046688222992212
118633,2023-05-30,51.393,-0.00384174045186
118633,2023-05-31,51.8585,0.0090576537660771
118633,2023-06-01,51.4071,-0.0087044553930406
118633,2023-06-02,51.5559,0.0028945418045367
118633,2023-06-05,51.602,0.0008941750604682
118633,2023-06-06,51.6274,0.0004922289833728
118633,2023-06-07,51.4184,-0.0040482379511654
118633,2023-06-08,51.1826,-0.0045859069904936
118633,2023-06-09,50.7243,-0.0089542149089729
118633,2023-06-12,50.9669,0.0047827175535197
118633,2023-06-13,50.6936,-0.0053623037697014
118633,2023-06-14,51.155,0.0091017406536524
118633,2023-06-15,51.0801,-0.0014641774997555
118633,2023-06-16,50.6316,-0.0087803273681923
118633,2023-06-19,50.5516,-0.0015800409230598
118633,2023-06-20,50.3948,-0.0031017811503494
118633,2023-06-21,50.8715,0.0094593092938159
118633,2023-06-22,50.7324,-0.0027343404460257
118633,2023-06-23,50.6351,-0.0019179065055072
118633,2023-06-26,51.2958,0.0130482609889186
118633,2023-06-27,51.5528,0.005010156776968
118633,2023-06-28,52.3413,0.0152949985257833
118633,2023-06-29,52.9531,0.0116886665023605
118633,2023-06-30,52.5675,-0.0072819155063631
118633,2023-07-03,53.0558,0.0092890093689066
118633,2023-07-04,53.8021,0.014066322626367
118633,2023-07-05,54.5625,0.0141332773256062
118633,2023-07-06,55.0684,0.009271935853379
118633,2023-07-07,55.569,0.0090905128894249
118633,2023-07-10,55.4494,-0.0021522791484461
118633,2023-07-11,55.0699,-0.0068440776635996
118633,2023-07-12,54.9274,-0.0025876204605419
118633,2023-07-13,54.1548,-0.0140658396355916
118633,2023-07-14,54.8282,0.0124347241611084
118633,2023-07-17,54.7196,-0.0019807325427426
118633,2023-07-18,55.3749,0.0119755992368364
118633,2023-07-19,54.805,-0.0102916664409326
118633,2023-07-20,55.3593,0.0101140406897179
118633,2023-07-21,55.1467,-0.0038403664786222
118633,2023-07-24,54.5537,-0.0107531366337424
118633,2023-07-25,55.3707,0.0149760694508347
118633,2023-07-26,55.9429,0.0103339853026962
118633,2023-07-27,56.0764,0.0023863618082007
118633,2023-07-28,56.1222,0.0008167428722243
118633,2023-07-31,56.3692,0.0044011104340171
118633,2023-08-01,56.4952,0.0022352632288553
118633,2023-08-02,56.1308,-0.006450105495688
118633,2023-08-03,55.956,-0.0031141547955845
118633,2023-08-04,56.9614,0.0179676888984201
118633,2023-08-07,58.3498,0.0243744009100901
118633,2023-08-08,59.19,0.0143993638367225
118633,2023-08-09,59.4709,0.004745734076702
118633,2023-08-10,59.3246,-0.0024600266685051
118633,2023-08-11,58.9388,-0.0065032044042436
118633,2023-08-14,58.5896,-0.0059247897819433
118633,2023-08-15,58.3345,-0.004354015047039
118633,2023-08-16,59.4825,0.0196796064078719
118633,2023-08-17,60.4688,0.0165813474551339
118633,2023-08-18,60.8995,0.0071226814489455
118633,2023-08-21,60.4169,-0.0079245314000936
118633,2023-08-22,60.9261,0.0084281053811101
118633,2023-08-23,60.8294,-0.0015871687175118
118633,2023-08-24,59.716,-0.018303649222251
118633,2023-08-25,59.8983,0.0030527831736888
118633,2023-08-28,59.4859,-0.0068850034141202
118633,2023-08-29,59.094,-0.0065881158392157
118633,2023-08-30,58.994,-0.0016922191762277
118633,2023-08-31,58.7656,-0.0038715801606943
118633,2023-09-01,58.7782,0.0002144111521025
118633,2023-09-04,58.7659,-0.0002092612567243
118633,2023-09-05,57.8315,-0.0159003775999346
118633,2023-09-06,58.6424,0.0140217701425693
118633,2023-09-07,58.166,-0.0081238148506883
118633,2023-09-08,57.7092,-0.0078533851390846
118633,2023-09-11,57.5719,-0.0023791700456773
118633,2023-09-12,57.5466,-0.0004394504958148
118633,2023-09-13,58.322,0.0134742973520591
118633,2023-09-14,58.4909,0.0028959912211514
118633,2023-09-15,58.8141,0.0055256458696992
118633,2023-09-18,58.9871,0.0029414715178841
118633,2023-09-19,59.1382,0.0025615770227727
118633,2023-09-20,59.3305,0.0032517053275209
118633,2023-09-21,58.3579,-0.0163929176393254
118633,2023-09-22,58.2595,-0.0016861470340776
118633,2023-09-25,58.8901,0.0108239857877254
118633,2023-09-26,61.005,0.0359126576453427
118633,2023-09-27,60.3917,-0.0100532743217769
118633,2023-09-28,60.6487,0.0042555516734914
118633,2023-09-29,60.3752,-0.0045095772868998
118633,2023-10-02,61.5071,0.0187477639825623
118633,2023-10-03,60.8085,-0.0113580383402891
118633,2023-10-04,61.1761,0.0060452074956625
118633,2023-10-05,60.4527,-0.0118248793237881
118633,2023-10-06,60.3142,-0.0022910473808448
118633,2023-10-09,60.3271,0.0002138799818285
118633,2023-10-10,60.9303,0.0099988230828267
118633,2023-10-11,60.3854,-0.0089430053684292
118633,2023-10-12,60.7711,0.0063873055407432
118633,2023-10-13,60.8125,0.0006812448680375
118633,2023-10-16,60.9904,0.0029253854059609
118633,2023-10-17,61.5398,0.0090079750255778
118633,2023-10-18,60.8791,-0.0107361414889225
118633,2023-10-19,61.3475,0.0076939376567655
118633,2023-10-20,61.0719,-0.0044924406047516
118633,2023-10-23,61.6969,0.0102338391305984
118633,2023-10-24,61.9111,0.0034718113876062
118633,2023-10-25,61.8287,-0.0013309406552298
118633,2023-10-26,61.5395,-0.0046774394415538
118633,2023-10-27,62.02,0.0078079932401142
118633,2023-10-30,62.7459,0.0117042889390519
118633,2023-10-31,62.4839,-0.0041755716309751
118633,2023-11-01,61.8946,-0.0094312294847153
118633,2023-11-02,62.3069,0.006661324251227
118633,2023-11-03,61.5477,-0.0121848463011319
118633,2023-11-06,60.8745,-0.0109378579540746
118633,2023-11-07,60.3378,-0.0088164995195031
118633,2023-11-08,60.1481,-0.0031439661373136
118633,2023-11-09,59.4741,-0.0112056739946897
118633,2023-11-10,58.496,-0.0164458142283783
118633,2023-11-13,57.943,-0.0094536378555799
118633,2023-11-14,58.3024,0.0062026474293701
118633,2023-11-15,57.682,-0.0106410713795658
118633,2023-11-16,57.5388,-0.0024825768870705
118633,2023-11-17,58.5654,0.0178418736574275
118633,2023-11-20,58.5702,8.195965535962024e-05
118633,2023-11-21,58.7777,0.0035427572383226
118633,2023-11-22,58.3194,-0.0077971747788702
118633,2023-11-23,59.4735,0.019789298243809
118633,2023-11-24,59.2208,-0.0042489512135658
118633,2023-11-27,59.1323,-0.0014944073703833
118633,2023-11-28,59.854,0.0122048355974653
118633,2023-11-29,59.789,-0.0010859758746282
118633,2023-11-30,59.8451,0.0009382996872333
118633,2023-12-01,59.7274,-0.0019667441444662
118633,2023-12-04,59.6136,-0.0019053231850039
118633,2023-12-05,59.8396,0.0037910812297865
118633,2023-12-06,60.1631,0.0054061190248597
118633,2023-12-07,59.8536,-0.0051443492772147
118633,2023-12-08,59.4813,-0.0062201772324471
118633,2023-12-11,59.1931,-0.0048452202625025
118633,2023-12-12,58.4963,-0.0117716423029036
118633,2023-12-13,57.7113,-0.0134196521831294
118633,2023-12-14,57.8926,0.0031414991518126
118633,2023-12-15,58.4039,0.008831871430891
118633,2023-12-18,58.8847,0.0082323269507686
118633,2023-12-19,57.6903,-0.0202837069731186
118633,2023-12-20,57.5955,-0.00164325718535
118633,2023-12-21,57.0678,-0.009162174128187
118633,2023-12-22,57.1697,0.0017855953795309
118633,2023-12-25,56.9888,-0.0031642635871799
118633,2023-12-26,57.3167,0.0057537621427368
118633,2023-12-27,57.3366,0.0003471937498147
118633,2023-12-28,56.4149,-0.0160752468754685
118633,2023-12-29,55.9646,-0.007981933850809
118633,2024-01-01,55.9964,0.0005682163367557
118633,2024-01-02,56.0698,0.0013107985513354
118633,2024-01-03,55.4076,-0.011810279330406
118633,2024-01-04,54.6901,-0.0129494870739754
118633,2024-01-05,54.7454,0.0010111519269482
118633,2024-01-08,54.0998,-0.0117927716301277
118633,2024-01-09,53.337,-0.0140998672823189
118633,2024-01-10,53.1555,-0.0034028910512402
118633,2024-01-11,52.9543,-0.0037851210128773
118633,2024-01-12,52.5728,-0.0072043252389324
118633,2024-01-15,52.2744,-0.0056759388885507
118633,2024-01-16,52.3078,0.0006389360757848
118633,2024-01-17,52.0034,-0.0058193997835886
118633,2024-01-18,52.0627,0.00114031005665
118633,2024-01-19,51.9151,-0.0028350431306866
118633,2024-01-22,52.0187,0.0019955658372996
118633,2024-01-23,52.4503,0.0082970162653044
118633,2024-01-24,52.8672,0.0079484769391213
118633,2024-01-25,53.4988,0.0119469160462442
118633,2024-01-26,53.9235,0.0079384958167285
118633,2024-01-29,54.065,0.0026240878281269
118633,2024-01-30,53.8865,-0.0033015814297604
118633,2024-01-31,53.7303,-0.0028986851994469
118633,2024-02-01,53.3434,-0.0072007787040087
118633,2024-02-02,53.3731,0.0005567699096795
118633,2024-02-05,53.7301,0.0066887626913183
118633,2024-02-06,53.4149,-0.0058663579632273
118633,2024-02-07,53.4249,0.000187213680078
118633,2024-02-08,53.1341,-0.0054431547836308
118633,2024-02-09,53.2597,0.0023638303838777
118633,2024-02-12,53.0297,-0.0043184621768429
118633,2024-02-13,52.7121,-0.0059890966760136
118633,2024-02-14,52.424,-0.0054655382729961
118633,2024-02-15,52.6844,0.0049671905997252
118633,2024-02-16,52.6666,-0.0003378609227777
118633,2024-02-19,52.4951,-0.0032563332358649
118633,2024-02-20,52.6434,0.0028250255738153
118633,2024-02-21,52.4784,-0.00313429603711
118633,2024-02-22,53.0297,0.0105052745510534
118633,2024-02-23,52.6033,-0.0080407771494087
118633,2024-02-26,52.5437,-0.0011330087656097
118633,2024-02-27,51.9236,-0.0118016051401024
118633,2024-02-28,51.7917,-0.002540270705421
118633,2024-02-29,51.0565,-0.0141953247334997
118633,2024-03-01,51.4202,0.0071234808496469
118633,2024-03-04,51.7957,0.0073025775862403
118633,2024-03-05,52.182,0.0074581480702067
118633,2024-03-06,52.2222,0.0007703805910084
118633,2024-03-07,51.8453,-0.0072172371137179
118633,2024-03-08,51.5072,-0.0065213240158703
118633,2024-03-11,52.234,0.0141106486083499
118633,2024-03-12,52.9268,0.0132633916606041
118633,2024-03-13,53.0114,0.0015984340636501
118633,2024-03-14,52.7981,-0.0040236628347865
118633,2024-03-15,53.4668,0.0126652284836008
118633,2024-03-18,53.1678,-0.0055922553809092
118633,2024-03-19,53.3027,0.0025372499896554
118633,2024-03-20,53.9698,0.0125153134831819
118633,2024-03-21,53.6009,-0.0068353041886387
118633,2024-03-22,54.0222,0.0078599426502166
118633,2024-03-25,54.2987,0.0051182661942683
118633,2024-03-26,54.3078,0.0001675914892991
118633,2024-03-27,53.8619,-0.0082106069478049
118633,2024-03-28,53.5465,-0.0058557161927076
118633,2024-03-29,53.711,0.0030720962154389
118633,2024-04-01,53.0684,-0.0119640297145836
118633,2024-04-02,53.1571,0.0016714278176843
118633,2024-04-03,53.4389,0.0053012673753833
118633,2024-04-04,53.933,0.0092460735531607
118633,2024-04-05,53.2995,-0.0117460552908237
118633,2024-04-08,53.9496,0.0121971125432696
118633,2024-04-09,54.7906,0.0155886234559663
118633,2024-04-10,55.0175,0.0041412213043843
118633,2024-04-11,54.5443,-0.0086008997137274
118633,2024-04-12,54.4147,-0.0023760502930644
118633,2024-04-15,54.4199,9.556241236263752e-05
118633,2024-04-16,54.5781,0.0029070248199647
118633,2024-04-17,54.6168,0.0007090756182424
118633,2024-04-18,54.7807,0.0030009081454791
118633,2024-04-19,54.7651,-0.000284771826574
118633,2024-04-22,54.9216,0.0028576593487459
118633,2024-04-23,54.7272,-0.0035395909805977
118633,2024-04-24,54.5924,-0.0024631261968455
118633,2024-04-25,54.3438,-0.004553747408064
118633,2024-04-26,55.299,0.0175769821028342
118633,2024-04-29,56.0465,0.0135174234615453
118633,2024-04-30,56.3507,0.0054276359808373
118633,2024-05-01,57.0426,0.0122784632666497
118633,2024-05-02,57.4753,0.0075855588630251
118633,2024-05-03,57.597,0.0021174313139731
118633,2024-05-06,56.8666,-0.0126812160355574
118633,2024-05-07,56.7645,-0.0017954300063657
118633,2024-05-08,56.6263,-0.0024346202291924
118633,2024-05-09,56.0922,-0.0094320130398772
118633,2024-05-10,55.3903,-0.012513326273528
118633,2024-05-13,55.6603,0.0048744996867682
118633,2024-05-14,55.8486,0.0033830216509791
118633,2024-05-15,55.3051,-0.0097316674007942
118633,2024-05-16,54.9708,-0.0060446504933542
118633,2024-05-17,55.5653,0.010814832602036
118633,2024-05-20,55.1653,-0.0071987373414702
118633,2024-05-21,55.277,0.0020248235756896
118633,2024-05-22,55.213,-0.0011578052354505
118633,2024-05-23,55.4888,0.0049952004057014
118633,2024-05-24,55.0998,-0.007010423725148
118633,2024-05-27,55.1721,0.0013121644724662
118633,2024-05-28,55.2827,0.0020046364013694
118633,2024-05-29,55.4237,0.0025505266566212
118633,2024-05-30,55.4909,0.0012124776945603
118633,2024-05-31,55.6886,0.003562746324172
118633,2024-06-03,56.8048,0.0200435995877072
118633,2024-06-04,58.1325,0.0233730248148043
118633,2024-06-05,57.8355,-0.0051090181912011
118633,2024-06-06,56.6943,-0.0197318256088389
118633,2024-06-07,57.0223,0.0057854140539701
118633,2024-06-10,57.1455,0.0021605582377419
118633,2024-06-11,57.7125,0.0099220411055989
118633,2024-06-12,57.8875,0.0030322720381201
118633,2024-06-13,57.9473,0.0010330382206866
118633,2024-06-14,58.5573,0.0105268062532679
118633,2024-06-17,59.2468,0.0117747915289809
118633,2024-06-18,58.5569,-0.011644510758387
118633,2024-06-19,58.1667,-0.0066636041183874
118633,2024-06-20,58.1426,-0.000414326410128
118633,2024-06-21,58.2231,0.0013845270077361
118633,2024-06-24,58.1372,-0.001475359436375
118633,2024-06-25,58.3903,0.0043534948363526
118633,2024-06-26,58.9359,0.0093440177563737
118633,2024-06-27,59.8691,0.0158341520193974
118633,2024-06-28,60.2066,0.0056372987066783
118633,2024-07-01,59.7865,-0.0069776403251471
118633,2024-07-02,59.7397,-0.0007827854114222
118633,2024-07-03,59.7308,-0.000148979656744
118633,2024-07-04,60.0335,0.0050677372477849
118633,2024-07-05,60.2704,0.0039461300773735
118633,2024-07-08,61.4019,0.0187737264063287
118633,2024-07-09,61.184,-0.0035487501201102
118633,2024-07-10,61.4236,0.0039160564853557
118633,2024-07-11,62.7449,0.0215112757962736
118633,2024-07-12,62.4541,-0.0046346396280814
118633,2024-07-15,62.5664,0.0017981205397243
118633,2024-07-16,62.0792,-0.007786927168576
118633,2024-07-17,62.1562,0.0012403510354515
118633,2024-07-18,61.7618,-0.0063453042496162
118633,2024-07-19,62.3668,0.0097956989595509
118633,2024-07-22,62.4801,0.0018166716907073
118633,2024-07-23,61.9988,-0.0077032527156646
118633,2024-07-24,62.4923,0.0079598314806093
118633,2024-07-25,62.6237,0.0021026590475945
118633,2024-07-26,63.1848,0.0089598666319621
118633,2024-07-29,62.5808,-0.0095592610881097
118633,2024-07-30,62.817,0.003774320558382
118633,2024-07-31,63.2796,0.0073642485314484
118633,2024-08-01,63.0763,-0.0032127257441576
118633,2024-08-02,62.412,-0.0105316893983953
118633,2024-08-05,62.4213,0.0001490098058065
118633,2024-08-06,63.1336,0.0114111689439342
118633,2024-08-07,63.7965,0.0104999556496065
118633,2024-08-08,63.5887,-0.0032572319798107
118633,2024-08-09,62.9057,-0.0107409020785139
118633,2024-08-12,62.6992,-0.0032826913936258
118633,2024-08-13,62.4729,-0.0036092964503533
118633,2024-08-14,62.7518,0.004464335735975
118633,2024-08-15,62.726,-0.0004111435847259
118633,2024-08-16,62.3429,-0.0061075152249465
118633,2024-08-19,62.9855,0.0103075089545081
118633,2024-08-20,63.0961,0.0017559597050114
118633,2024-08-21,63.3715,0.0043647705642662
118633,2024-08-22,62.4469,-0.0145901548803484
118633,2024-08-23,61.1575,-0.0206479424919411
118633,2024-08-26,60.4182,-0.0120884601234517
118633,2024-08-27,60.1938,-0.0037141126349344
118633,2024-08-28,60.5317,0.005613534948782
118633,2024-08-29,59.3248,-0.01993831331352
118633,2024-08-30,60.1951,0.0146700873833538
118633,2024-09-02,60.3168,0.0020217592461846
118633,2024-09-03,61.0762,0.0125901904610323
118633,2024-09-04,60.6322,-0.0072696074739424
118633,2024-09-05,60.9336,0.0049709560266657
118633,2024-09-06,61.0109,0.0012685940105294
